Timestamp,Mode,Facing,Posture Status,Head Tilt,Confidence Score
2025-10-10 11:37:25,front,front,Moderately Bad Posture,0.01563897728919983,4
2025-10-10 11:37:28,front,front,Moderately Bad Posture,0.01221802830696106,4
2025-10-10 11:37:31,front,front,Moderately Bad Posture,0.009765714406967163,4
2025-10-10 11:37:34,front,front,Moderately Bad Posture,0.004267513751983643,4
2025-10-10 11:37:37,front,front,Moderately Bad Posture,0.013712406158447266,4
2025-10-10 11:37:40,front,front,Moderately Bad Posture,0.007514238357543945,4
2025-10-10 11:37:43,front,front,Moderately Bad Posture,0.01293092966079712,4
2025-10-10 11:37:46,front,front,Moderately Bad Posture,0.008276939392089844,4
2025-10-10 11:37:49,front,front,Moderately Bad Posture,0.009903371334075928,4
2025-10-10 11:37:52,front,front,Moderately Bad Posture,0.012857913970947266,4
2025-10-10 11:37:55,front,front,Moderately Bad Posture,0.012068301439285278,4
2025-10-10 11:37:58,front,front,Moderately Bad Posture,0.010689079761505127,4
2025-10-10 11:38:01,front,front,No pose detected,0,0
2025-10-10 11:38:04,front,front,No pose detected,0,0
2025-10-10 11:38:07,front,front,No pose detected,0,0
2025-10-10 11:38:10,front,front,Stabilizing... (1.8s),0.008891582489013672,5
2025-10-10 11:38:13,front,front,Detecting good... (1.1s),0.00034123659133911133,1
2025-10-10 11:38:16,front,front,Good Posture,0.0023285746574401855,0
2025-10-10 11:38:19,front,front,Good Posture,0.01883557438850403,3
2025-10-10 11:38:22,front,front,Good Posture,0.002201557159423828,1
2025-10-10 11:38:25,front,front,Good Posture,0.0067924559116363525,0
2025-10-10 11:38:28,front,front,Good Posture,0.0038258731365203857,0
2025-10-10 11:38:31,front,front,Detecting moderate... (1.7s),0.0018420815467834473,0
2025-10-10 11:38:57,front,front,Good Posture,0.00032088160514831543,4
2025-10-10 11:39:00,front,front,Good Posture,0.002176910638809204,6
2025-10-10 11:39:03,front,front,Bad Posture,0.013007253408432007,6
2025-10-10 11:39:06,front,front,Detecting good... (1.8s),0.013866961002349854,4
2025-10-10 11:39:09,front,front,Detecting moderate... (1.6s),0.004009276628494263,2
2025-10-10 11:39:12,front,front,Good Posture,0.00896000862121582,1
2025-10-10 13:13:22,front,front,Stabilizing... (3.0s),0.04217249155044556,4
2025-10-10 13:13:25,front,front,No pose detected,0,0
2025-10-10 13:13:28,front,front,No pose detected,0,0
2025-10-10 13:13:31,front,front,No pose detected,0,0
2025-10-10 13:13:34,front,front,Stabilizing... (0.3s),0.026406794786453247,0
2025-10-10 13:13:37,front,front,Detecting bad... (1.2s),0.0640382468700409,7
2025-10-10 13:13:40,front,front,Bad Posture,0.06579387187957764,7
2025-10-10 13:13:43,front,front,Bad Posture,0.06589388847351074,5
2025-10-10 13:13:46,front,front,Detecting moderate... (1.5s),0.07232806086540222,4
2025-10-10 13:13:49,front,front,Bad Posture,0.07351726293563843,4
2025-10-10 13:13:52,front,front,Bad Posture,0.05694681406021118,7
2025-10-10 13:13:55,front,front,Bad Posture,0.05075192451477051,7
2025-10-10 13:13:58,front,front,Bad Posture,0.056342363357543945,7
2025-10-10 13:14:01,front,front,Bad Posture,0.06035137176513672,7
2025-10-10 13:14:04,front,front,Bad Posture,0.06181454658508301,7
2025-10-10 13:14:07,front,front,Bad Posture,0.06386411190032959,7
2025-10-10 13:14:10,front,front,Bad Posture,0.06004774570465088,7
2025-10-10 13:14:13,front,front,Bad Posture,0.06334736943244934,7
2025-10-10 13:14:16,front,front,Bad Posture,0.06411734223365784,7
2025-10-10 13:14:19,front,front,Bad Posture,0.06445267796516418,7
2025-10-10 13:14:22,front,front,Bad Posture,0.06664377450942993,7
2025-10-10 13:14:25,front,front,Bad Posture,0.0672663152217865,7
2025-10-10 13:14:28,front,front,Bad Posture,0.06790953874588013,7
2025-10-10 13:14:31,front,front,Bad Posture,0.06954601407051086,7
2025-10-10 13:14:34,front,front,Bad Posture,0.06763342022895813,7
2025-10-10 13:14:37,front,front,Bad Posture,0.07360807061195374,6
2025-10-10 13:14:41,front,front,Bad Posture,0.07566037774085999,7
2025-10-10 13:14:44,front,front,Bad Posture,0.101738840341568,6
2025-10-10 13:14:47,front,front,Bad Posture,0.07152095437049866,5
2025-10-10 13:14:50,front,front,Good Posture,0.03484296798706055,1
2025-10-10 13:14:53,front,front,Good Posture,0.05329433083534241,0
2025-10-10 13:14:56,front,front,Good Posture,0.03598219156265259,0
2025-10-10 13:14:59,front,front,Good Posture,0.030687063932418823,0
2025-10-10 20:27:08,front,front,Stabilizing... (3.0s),0.009187877178192139,0
2025-10-10 20:27:11,front,front,Good Posture,0.007353723049163818,0
2025-10-10 20:27:14,front,front,Good Posture,0.057487666606903076,2
2025-10-10 20:27:17,front,front,Good Posture,0.04033574461936951,1
2025-10-10 20:27:20,front,front,Good Posture,0.007978081703186035,0
2025-10-10 20:27:23,front,front,Good Posture,0.0045753419399261475,0
2025-10-10 20:27:26,front,front,Good Posture,0.009462803602218628,1
2025-10-10 20:27:29,front,front,Detecting bad... (1.5s),0.032419413328170776,0
2025-10-10 20:27:32,front,front,Good Posture,0.006183534860610962,2
2025-10-14 11:15:19,front,front,Stabilizing... (3.0s),0.004621565341949463,0
2025-10-14 11:15:22,front,front,Good Posture,0.006585955619812012,4
2025-10-14 11:15:25,front,front,Good Posture,0.011068135499954224,0
2025-10-14 11:15:28,front,front,Detecting bad... (0.4s),0.005601227283477783,7
2025-10-14 11:15:31,front,front,Detecting good... (0.0s),0.08510535955429077,7
2025-10-14 11:15:34,front,front,Bad Posture,0.09656447172164917,7
2025-10-14 11:15:37,front,front,Bad Posture,0.08310750126838684,7
2025-10-14 11:15:40,front,front,Bad Posture,0.08137229084968567,5
2025-10-14 11:15:43,front,front,Bad Posture,0.07258206605911255,7
2025-10-14 11:16:26,front,front,Bad Posture,0.03231176733970642,7
2025-10-14 11:16:29,front,front,Detecting moderate... (1.3s),0.05245450139045715,3
2025-10-14 11:16:32,front,front,Bad Posture,0.0046122074127197266,5
2025-10-14 11:16:35,front,front,Bad Posture,0.03526565432548523,2
2025-10-14 11:16:38,front,front,Detecting moderate... (1.5s),0.04892057180404663,3
2025-10-14 11:16:41,front,front,Moderately Bad Posture,0.011145144701004028,3
2025-10-14 11:16:44,front,front,Detecting good... (0.2s),0.01186642050743103,7
2025-10-14 11:16:47,front,front,Bad Posture,0.009993880987167358,7
2025-10-14 11:16:50,front,front,Bad Posture,0.005066275596618652,7
2025-10-14 11:16:53,front,front,Bad Posture,0.01701006293296814,6
2025-10-14 11:16:56,front,front,Bad Posture,0.009971171617507935,7
2025-10-14 11:16:59,front,front,Bad Posture,0.02724313735961914,7
2025-10-14 11:17:02,front,front,Bad Posture,0.013830631971359253,7
2025-10-14 11:17:05,front,front,Bad Posture,0.01985752582550049,7
2025-10-14 11:17:08,front,front,Bad Posture,0.000385284423828125,7
2025-10-14 11:17:11,front,front,Bad Posture,0.004062741994857788,7
2025-10-14 11:17:14,front,front,Bad Posture,0.012847721576690674,7
2025-10-14 11:17:17,front,front,Bad Posture,0.015759140253067017,5
2025-10-14 11:17:20,front,front,Bad Posture,0.0009135901927947998,5
2025-10-14 11:17:23,front,front,Bad Posture,0.00339546799659729,4
2025-10-14 11:17:26,front,front,Bad Posture,8.565187454223633e-05,0
2025-10-14 11:17:29,front,front,Bad Posture,0.008236944675445557,7
2025-10-14 11:17:32,front,front,No pose detected,0,0
2025-10-14 11:17:35,front,front,No pose detected,0,0
2025-10-14 11:17:38,front,front,Stabilizing... (2.4s),0.0006074905395507812,0
2025-10-14 11:17:41,front,front,Detecting moderate... (1.9s),0.013445675373077393,5
2025-10-14 11:17:44,front,front,Detecting moderate... (1.1s),0.016311228275299072,1
2025-10-14 11:53:48,front,front,Stabilizing... (3.0s),0.01434585452079773,0
2025-10-14 11:53:51,front,front,Good Posture,0.027085065841674805,7
2025-10-15 16:49:20,front,front,Stabilizing... (3.0s),0.03180447220802307,0
2025-10-15 16:49:23,front,front,Good Posture,0.031866103410720825,0
2025-10-15 16:49:26,front,front,Good Posture,0.03755626082420349,0
2025-10-15 16:49:29,front,front,Bad Posture,0.02319735288619995,7
2025-10-15 16:49:32,front,front,Detecting good... (1.2s),0.018127501010894775,0
2025-10-15 16:49:35,front,front,Good Posture,0.024215638637542725,0
2025-10-15 16:49:38,front,front,Good Posture,0.030229002237319946,0
2025-10-15 16:49:41,front,front,Good Posture,0.024990707635879517,3
2025-10-15 16:49:44,front,front,Good Posture,0.007873684167861938,0
2025-10-15 16:49:47,front,front,Detecting moderate... (1.7s),0.008921623229980469,2
2025-10-15 16:49:50,front,front,Good Posture,0.01740202307701111,1
2025-10-15 16:49:53,front,front,Good Posture,0.017662495374679565,0
2025-10-15 16:49:56,front,front,Good Posture,0.019901007413864136,0
2025-10-15 16:49:59,front,front,No pose detected,0,0
2025-10-15 16:50:02,front,front,No pose detected,0,0
2025-10-15 16:50:05,front,front,No pose detected,0,0
2025-10-15 16:50:08,front,front,Stabilizing... (1.5s),0.015619754791259766,7
2025-10-15 16:50:11,front,front,Detecting moderate... (1.0s),0.011082947254180908,1
2025-10-15 16:50:14,front,front,Good Posture,0.009145885705947876,0
2025-10-15 16:50:17,front,front,Good Posture,0.013446211814880371,0
2025-10-15 16:50:20,front,front,Good Posture,0.010473102331161499,2
2025-10-15 16:50:23,front,front,Good Posture,0.0108204185962677,2
2025-10-15 16:50:26,front,front,Good Posture,0.010734885931015015,1
2025-10-15 16:50:29,front,front,Good Posture,0.013769805431365967,0
2025-10-15 16:50:32,front,front,Good Posture,0.011978566646575928,1
2025-10-15 16:50:36,front,front,Good Posture,0.010442495346069336,0
2025-10-15 16:50:39,front,front,Good Posture,0.021596699953079224,1
2025-10-20 13:13:09,front,front,Stabilizing... (3.0s),0.011301159858703613,0
2025-10-20 13:13:12,front,front,Good Posture,0.012715429067611694,0
2025-10-20 13:13:15,front,front,Good Posture,0.0068451762199401855,0
2025-10-20 13:13:18,front,front,Detecting moderate... (1.1s),0.01819664239883423,3
2025-10-20 13:13:21,front,front,Moderately Bad Posture,0.022149711847305298,1
2025-10-20 13:13:24,front,front,Good Posture,0.016640186309814453,0
2025-10-20 13:13:27,front,front,Detecting moderate... (0.8s),0.014674901962280273,3
2025-10-20 13:13:30,front,front,Detecting bad... (0.7s),0.01905888319015503,6
2025-10-20 13:13:33,front,front,Detecting good... (1.2s),0.0136185884475708,0
2025-10-20 13:13:36,front,front,Good Posture,0.01471775770187378,0
2025-10-20 13:13:39,front,front,Good Posture,0.016683459281921387,0
2025-10-20 13:13:42,front,front,Good Posture,0.02083924412727356,0
2025-10-20 13:13:45,front,front,Good Posture,0.020804762840270996,1
2025-10-20 13:13:48,front,front,Good Posture,0.01508951187133789,1
2025-10-20 13:18:16,front,front,Stabilizing... (3.0s),0.017747193574905396,0
2025-10-20 13:18:19,front,front,Good Posture,0.01671355962753296,0
2025-10-20 13:18:22,front,front,Good Posture,0.08833754062652588,7
2025-10-20 13:18:25,front,front,Good Posture,0.023435533046722412,2
2025-10-20 13:18:28,front,front,Moderately Bad Posture,0.01943179965019226,2
2025-10-20 16:22:22,front,front,Stabilizing... (3.0s),0.0010257065296173096,0
2025-10-20 16:22:25,front,front,Good Posture,0.002775907516479492,0
2025-10-20 16:22:28,front,front,Good Posture,0.0031435489654541016,0
2025-10-20 16:22:31,front,front,Detecting bad... (1.6s),0.0220412015914917,5
2025-10-20 16:22:34,front,front,Detecting moderate... (0.7s),0.018164634704589844,2
2025-10-20 16:22:38,front,front,Detecting good... (0.7s),0.013865262269973755,0
2025-10-20 16:22:41,front,front,Good Posture,0.0026662349700927734,0
2025-10-20 16:22:44,front,front,Detecting moderate... (1.3s),0.013704538345336914,0
2025-10-21 12:47:49,front,front,Stabilizing... (3.0s),0.024553358554840088,0
2025-10-21 12:47:52,front,front,Good Posture,0.022647202014923096,0
2025-10-21 12:47:55,front,front,Detecting bad... (0.5s),0.0343741774559021,7
2025-10-21 12:47:58,front,front,Bad Posture,0.03701138496398926,6
2025-10-21 12:48:01,front,front,Bad Posture,0.040431439876556396,7
2025-10-21 12:48:04,front,front,Bad Posture,0.04263639450073242,6
2025-10-21 12:48:07,front,front,Bad Posture,0.04276013374328613,6
2025-10-21 12:48:10,front,front,Detecting good... (1.8s),0.04784893989562988,0
2025-10-21 12:48:13,front,front,Good Posture,0.042931705713272095,1
2025-10-21 12:48:16,front,front,Good Posture,0.03926858305931091,0
2025-10-22 16:51:19,front,front,Stabilizing... (3.0s),0.008487671613693237,0
2025-10-22 16:51:22,front,front,Good Posture,0.024731308221817017,0
2025-10-22 16:51:25,front,front,Good Posture,0.0021382272243499756,1
2025-10-22 16:51:28,front,front,Good Posture,0.00354883074760437,1
2025-10-22 16:51:31,front,front,Moderately Bad Posture,0.005340158939361572,2
2025-10-22 16:51:34,front,front,Detecting bad... (1.2s),0.0022268295288085938,7
2025-10-22 16:51:37,front,front,Bad Posture,0.0017571449279785156,7
2025-10-22 16:51:40,front,front,Bad Posture,0.0009099841117858887,7
2025-10-22 16:51:43,front,front,Detecting moderate... (1.6s),0.007204174995422363,2
2025-10-22 16:51:46,front,front,Good Posture,0.0024367868900299072,0
2025-10-22 16:55:37,front,front,Stabilizing... (3.0s),0.0037920773029327393,2
2025-10-22 16:55:40,front,front,Good Posture,0.0005202293395996094,1
2025-10-22 16:55:43,front,front,Detecting good... (1.9s),0.006949484348297119,3
2025-10-22 16:55:46,front,front,Detecting good... (1.8s),0.034497618675231934,2
2025-10-22 16:55:49,front,front,Moderately Bad Posture,0.04037931561470032,3
2025-10-22 16:55:52,front,front,Moderately Bad Posture,0.02998816967010498,2
2025-10-22 16:55:55,front,front,Detecting bad... (1.8s),0.08219757676124573,6
2025-10-22 16:55:58,front,front,Bad Posture,0.08034592866897583,6
2025-10-22 16:56:01,front,front,Detecting moderate... (1.9s),0.023324310779571533,3
2025-10-22 16:56:04,front,front,Moderately Bad Posture,0.041226357221603394,3
2025-10-22 16:56:07,front,front,Detecting bad... (1.8s),0.0004005730152130127,5
2025-10-22 16:56:10,front,front,Moderately Bad Posture,0.009552985429763794,1
2025-10-22 16:56:13,front,front,Bad Posture,0.002599358558654785,6
2025-10-22 16:56:16,front,front,Detecting moderate... (1.7s),0.010568708181381226,4
2025-10-22 16:56:19,front,front,Bad Posture,0.0856589674949646,7
2025-10-22 16:56:23,front,front,Bad Posture,0.02094358205795288,2
2025-10-22 17:04:54,front,front,Stabilizing... (3.0s),0.00676003098487854,0
2025-10-22 17:04:57,front,front,Good Posture,0.008986592292785645,0
2025-10-22 17:05:00,front,front,Good Posture,0.004777103662490845,0
2025-10-22 17:05:03,front,front,Good Posture,0.0036864876747131348,0
2025-10-22 17:05:06,front,front,Good Posture,0.005427062511444092,0
2025-10-22 17:05:09,front,front,Detecting moderate... (1.8s),0.008317172527313232,0
2025-10-22 17:05:12,front,front,Detecting bad... (1.2s),0.004242897033691406,4
2025-10-22 17:05:15,front,front,Detecting good... (1.5s),0.01429101824760437,2
2025-10-22 17:05:18,front,front,Moderately Bad Posture,0.0002930164337158203,2
2025-10-22 17:05:21,front,front,Moderately Bad Posture,0.0029534995555877686,2
2025-10-22 17:05:24,front,front,Detecting good... (0.2s),0.012245655059814453,4
2025-10-22 17:05:28,front,front,Moderately Bad Posture,0.02150699496269226,2
2025-10-22 17:05:31,front,front,Moderately Bad Posture,0.020349979400634766,2
2025-10-22 17:05:34,front,front,Moderately Bad Posture,0.02131175994873047,2
2025-10-22 17:05:37,front,front,Moderately Bad Posture,0.019349128007888794,2
2025-10-22 17:05:40,front,front,Moderately Bad Posture,0.007834285497665405,4
2025-10-22 17:05:43,front,front,Moderately Bad Posture,0.016198068857192993,4
2025-10-23 15:34:43,front,front,Stabilizing... (3.0s),0.014752984046936035,0
2025-10-23 15:34:46,front,front,Good Posture,0.006681263446807861,1
2025-10-23 15:44:18,front,front,Stabilizing... (3.0s),0.007677227258682251,0
2025-10-23 15:44:21,front,front,Good Posture,0.03375786542892456,1
2025-10-23 15:44:24,front,front,Good Posture,0.02517414093017578,1
2025-10-23 15:44:27,front,front,Good Posture,0.017082005739212036,2
2025-10-23 15:44:30,front,front,Good Posture,0.021093130111694336,2
2025-10-23 15:44:33,front,front,Good Posture,0.00289115309715271,0
2025-10-23 15:44:36,front,front,Good Posture,0.026485025882720947,0
2025-10-23 15:44:39,front,front,Good Posture,0.016252249479293823,0
2025-10-23 15:44:42,front,front,Detecting moderate... (0.0s),0.013989925384521484,2
2025-10-23 15:44:45,front,front,Moderately Bad Posture,0.015639662742614746,3
2025-10-23 15:44:48,front,front,Detecting good... (1.4s),0.12199360132217407,1
2025-10-23 15:44:51,front,front,Good Posture,0.035001397132873535,0
2025-10-23 15:44:54,front,front,Detecting moderate... (0.3s),0.031640470027923584,2
2025-10-23 15:44:57,front,front,Moderately Bad Posture,0.029230982065200806,2
2025-10-23 15:45:00,front,front,Moderately Bad Posture,0.027879416942596436,2
2025-10-23 15:45:03,front,front,Detecting good... (1.0s),0.003883928060531616,1
2025-10-23 15:45:06,front,front,Good Posture,0.007321655750274658,2
2025-10-23 15:45:09,front,front,Good Posture,0.001484006643295288,1
2025-10-24 12:57:05,front,front,Stabilizing... (3.0s),0.019414812326431274,1
2025-10-24 12:57:08,front,front,Good Posture,0.01712217926979065,0
2025-10-29 13:05:19,front,front,Stabilizing... (3.0s),0.036381661891937256,4
2025-10-29 13:05:22,front,front,Good Posture,0.04088568687438965,4
2025-10-29 13:05:25,front,front,Bad Posture,0.027790427207946777,4
2025-10-29 13:05:28,front,front,Bad Posture,0.00631442666053772,4
2025-10-29 13:05:31,front,front,Bad Posture,0.001461118459701538,4
2025-10-29 13:05:34,front,front,Bad Posture,0.01544138789176941,4
2025-10-29 13:05:37,front,front,Bad Posture,0.012275278568267822,4
2025-10-29 13:05:40,front,front,No pose detected,0,0
2025-10-29 13:05:44,front,front,No pose detected,0,0
2025-10-29 13:05:47,front,front,Stabilizing... (2.5s),0.0067705512046813965,6
2025-10-29 13:05:50,front,front,Bad Posture,0.0015591979026794434,5
2025-10-29 13:05:53,front,front,Detecting good... (0.1s),0.0013294816017150879,0
2025-10-29 13:05:56,front,front,Good Posture,0.005632549524307251,0
2025-10-29 13:05:59,front,front,Good Posture,0.003242671489715576,1
2025-10-29 13:06:02,front,front,Good Posture,0.0003762245178222656,1
2025-10-29 13:06:05,front,front,Good Posture,0.010754197835922241,1
2025-10-29 13:06:08,front,front,Good Posture,0.01200014352798462,2
2025-10-29 13:06:14,front,front,Good Posture,0.010890156030654907,0
2025-10-29 13:06:17,front,front,Detecting moderate... (1.2s),0.0019523203372955322,1
2025-10-29 13:06:20,front,front,Detecting good... (1.8s),0.0006636679172515869,2
2025-10-29 13:06:23,front,front,Good Posture,0.0007267296314239502,1
2025-10-29 13:06:26,front,front,Good Posture,0.016739308834075928,0
2025-10-29 13:09:39,front,front,Stabilizing... (3.0s),0.006219595670700073,0
2025-10-29 13:09:42,front,front,Good Posture,0.004742085933685303,0
2025-10-29 13:09:45,front,front,Good Posture,0.004551142454147339,0
2025-10-29 13:09:48,front,front,Good Posture,0.003978133201599121,0
2025-10-29 13:09:51,front,front,Good Posture,0.003144890069961548,0
2025-10-29 13:09:54,front,front,Good Posture,0.0007309019565582275,0
2025-11-04 10:51:05,front,front,Stabilizing... (3.0s),0.0033501088619232178,0
2025-11-04 10:51:08,front,front,Good Posture,0.004459410905838013,1
2025-11-04 10:51:11,front,front,Moderately Bad Posture,0.0004207193851470947,3
2025-11-04 10:51:14,front,front,Detecting bad... (1.9s),0.029637575149536133,5
2025-11-04 10:51:17,front,front,Detecting good... (1.3s),0.00858256220817566,0
2025-11-04 10:51:20,front,front,Detecting bad... (1.5s),0.01615750789642334,6
2025-11-04 10:51:23,front,front,Moderately Bad Posture,0.0009998679161071777,3
2025-11-04 10:51:26,front,front,Moderately Bad Posture,0.0009369254112243652,1
2025-11-04 10:51:29,front,front,Moderately Bad Posture,0.005443155765533447,3
2025-11-04 11:55:41,front,front,Stabilizing... (3.0s),0.005154818296432495,0
2025-11-04 11:55:44,front,front,Good Posture,0.04652529954910278,2
2025-11-04 11:55:47,front,front,Detecting moderate... (0.5s),0.0494459867477417,3
2025-11-04 11:55:50,front,front,Moderately Bad Posture,0.050614386796951294,3
2025-11-04 11:55:53,front,front,Detecting bad... (0.9s),0.0552276074886322,3
2025-11-04 11:55:56,front,front,Detecting bad... (1.0s),0.0464785099029541,3
2025-11-04 11:55:59,front,front,Detecting bad... (1.9s),0.04684478044509888,5
2025-11-04 11:56:02,front,front,Moderately Bad Posture,0.10309171676635742,4
2025-11-04 11:56:05,front,front,Detecting good... (0.5s),0.016575753688812256,2
2025-11-04 11:56:09,front,front,Moderately Bad Posture,0.03165814280509949,2
2025-11-04 11:56:12,front,front,Moderately Bad Posture,0.007774919271469116,0
2025-11-04 11:56:15,front,front,Moderately Bad Posture,0.05299898982048035,5
2025-11-04 11:56:18,front,front,Detecting good... (1.1s),0.03867301344871521,1
2025-11-04 12:27:30,front,front,Stabilizing... (3.0s),0.02448633313179016,4
2025-11-04 12:27:33,front,front,Detecting moderate... (0.9s),0.014086544513702393,4
2025-11-04 12:27:36,front,front,No pose detected,0,0
2025-11-04 12:27:39,front,front,No pose detected,0,0
2025-11-04 12:27:42,front,front,No pose detected,0,0
2025-11-04 12:27:45,front,front,Stabilizing... (0.6s),0.0026319367190202093,0
2025-11-04 12:27:48,front,front,Detecting good... (0.1s),0.0008279425402482367,0
2025-11-04 12:27:51,front,front,Good Posture,0.02194106156627337,3
2025-11-04 12:27:54,front,front,Good Posture,0.0015451865891615534,0
2025-11-04 12:27:57,front,front,Good Posture,0.005950306107600532,0
2025-11-04 12:28:00,front,front,Detecting moderate... (1.0s),0.12353787248333295,1
2025-11-04 17:39:29,front,front,Stabilizing... (3.0s),0.00017617129478134097,0
2025-11-04 17:39:32,front,front,Good Posture,0.001345594890979157,0
2025-11-04 17:39:35,front,front,Good Posture,0.005480309494403229,0
2025-11-04 17:39:38,front,front,Good Posture,0.006038626202014313,0
2025-11-04 17:39:41,front,front,Good Posture,0.004718323715594636,0
2025-11-04 17:39:44,front,front,Good Posture,0.00864662743416153,0
